FIPS,State_abv,County_Name,oil_change_group,gas_change_group,oil_gas_change_group,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,affectweather,affectweatherOppose,worried,worriedOppose,harmplants,harmplantsOppose,futuregen,futuregenOppose,devharm,devharmOppose,harmUS,harmUSOppose,personal,personalOppose,timing,timingOppose,fundrenewables,fundrenewablesOppose,regulate,regulateOppose,CO2limits,CO2limitsOppose,reducetax,reducetaxOppose,supportRPS,supportRPSOppose,rebates,rebatesOppose,drillANWR,drillANWROppose,drilloffshore,drilloffshoreOppose,teachGW,teachGWOppose,corporations,corporationsOppose,citizens,citizensOppose,congress,congressOppose,governor,governorOppose,localofficials,localofficialsOppose,prienv,prienvOppose,discuss,discussOppose,mediaweekly,mediaweeklyOppose,tot_pop,pop_under5,pop_5to9,pop_10to14,pop_15to19,pop_20to24,pop_25to34,pop_35to44,pop_45to54,pop_55to59,pop_60to64,pop_65to74,pop_75to84,pop_85+,gas,oil,"Metro-nonmetro status, 2013 0=Nonmetro 1=Metro",Economic Types Type_2015_Update non-overlapping,Economic_Type_Label,Farming_2015_Update,Mining_2015-Update,Manufacturing_2015_Update,Government_2015_Update,Recreation_2015_Update,Nonspecialized_2015_Update,Low_Education_2015_Update,Low_Employment_Cnty_2008_2012_25_64,Pop_Loss_2010,Retirement_Dest_2015_Update,Persistent_Poverty_2013,Persistent_Related_Child_Poverty_2013,Region,pct_und5,pct_5to9,pct_10to14,pct_15to19,pct_20to24,pct_youth,oil_producer,gas_producer
1061,AL,Geneva County,Status Quo,Status Quo,Status Quo,56.653,22.584,45.112,41,33.577,35.986,46.749,8.498,45.718,54.18,57.295,28.317,55.454,29.785,49.226,33.714,47.986,39.159,32.438,54.357,40.086,59.914,79.028,17.51,69.468,27.422,56.957,41.252,55.339,41.143,52.112,46.008,75.561,21.189,40.463,54.293,63.845,32.895,68.713,31.051,58.011,16.236,54.855,17.637,50.818,23.669,47.523,19.727,47.746,19.381,62.452,34.044,26.348,73.515,18.066,80.817,26765,1489,1612,1814,1572,1473,3087,3312,3599,2148,1587,2907,1736,429,0,0,1,0,Nonspecialized,0,0,0,0,0,1,1,1,0,0,0,1,South,0.05563235568839903,0.06022790958341117,0.06777507939473193,0.058733420511862505,0.05503456005977956,0.2974033252381842,non_producer_oil,non_producer_gas
1063,AL,Greene County,Status Quo,Status Quo,Status Quo,71.445,6.516,53.157,36.299,42.342,20.01,60.588,4.149,62.258,37.718,68.069,12.209,65.612,12.31,62.171,14.316,61.887,17.872,48.015,30.679,57.006,42.995,82.619,14.773,77.121,19.302,69.728,27.655,70.649,24.483,63.971,34.255,81.831,14.736,31.385,65.089,52.765,43.03,84.598,14.832,67.296,10.032,63.895,10.403,64.958,10.643,62.731,9.169,64.893,8.906,73.678,22.446,26.507,73.377,11.395,86.837,8587,518,497,599,610,398,1101,824,1090,698,706,846,518,182,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,1,0,1,1,South,0.06032374519622685,0.05787818795854198,0.06975660882729708,0.07103761499941773,0.04634913240945616,0.3053452893909398,non_producer_oil,non_producer_gas
1065,AL,Hale County,Status Quo,Status Quo,Status Quo,66.594,10.199,50.637,37.245,37.376,24.86,52.593,4.917,58.373,41.719,64.313,16.908,64.63,15.063,59.176,18.057,57.687,22.685,42.22,37.274,49.872,50.131,80.636,17.757,76.073,21.073,61.516,35.653,63.825,29.834,62.014,36.671,82.188,14.675,32.998,64.697,57.202,39.293,81.653,17.956,66.248,10.541,60.604,11.195,60.468,13.924,57.997,11.38,60.083,10.408,72.613,23.427,24.878,75.08,10.839,87.528,15159,952,800,1118,1155,905,1649,1616,2128,940,1219,1535,842,300,0,0,1,0,Nonspecialized,0,0,0,0,0,1,1,1,0,0,1,1,South,0.06280097631769906,0.0527739296787387,0.07375156672603733,0.076192360973679,0.05970050794907316,0.32521934164522726,non_producer_oil,non_producer_gas
1067,AL,Henry County,Status Quo,Status Quo,Status Quo,60.478,17.789,46.652,40.86,35.95,32.595,51.298,7.337,49.741,50.174,59.849,24.12,57.889,24.486,52.007,28.887,50.823,33.933,35.83,49.073,43.804,56.196,80.237,16.806,71.574,25.118,60.577,37.272,59.795,36.241,55.981,42.394,77.702,19.028,39.801,55.777,61.468,35.201,73.092,26.378,59.927,14.625,56.776,15.842,53.509,20.216,50.862,16.76,52.133,16.407,65.49,31.02,26.499,73.403,17.072,81.487,17187,910,921,1148,897,1090,1677,2206,2219,1277,1296,2129,954,463,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,1,0,1,0,1,South,0.05294699482166754,0.05358701344039099,0.06679467039041136,0.052190609181358004,0.06342002676441497,0.28893931459824285,non_producer_oil,non_producer_gas
1069,AL,Houston County,Status Quo,Status Quo,Status Quo,60.809,19.346,46.957,40.167,36.37,33.755,49.386,7.849,48.708,51.231,58.937,25.324,58.012,25.177,51.493,30.361,49.003,36.671,33.444,52.183,42.057,57.943,80.045,17.497,71.768,25.368,60.749,37.397,58.526,37.85,56.368,42.081,77.402,19.724,39.29,56.675,61.703,35.417,72.01,27.491,58.689,14.918,55.25,16.637,52.388,21.652,50.583,17.778,50.529,17.954,64.544,32.192,27.092,72.911,17.041,81.589,103891,6459,6718,7275,6429,6237,13478,13152,14024,7147,6299,9621,5245,1807,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,1,South,0.062170929146894344,0.06466392661539498,0.07002531499359906,0.06188216496135373,0.060034074173893795,0.31877640989113587,non_producer_oil,non_producer_gas
1071,AL,Jackson County,Status Quo,Status Quo,Status Quo,53.913,23.485,43.137,42.931,29.79,37.906,42.692,8.38,45.373,54.611,55.075,29.117,55.81,28.193,48.531,33.125,47.285,38.535,30.806,54.827,36.87,63.132,78.407,18.996,69.032,28.3,51.012,46.898,52.105,42.83,52.627,45.932,77.197,19.577,42.031,53.818,67.213,29.781,68.542,31.334,58.297,15.775,53.508,17.026,47.76,24.651,44.926,20.051,46.711,18.142,63.71,32.523,23.584,76.282,15.089,83.663,52608,2635,3369,3287,3250,2948,5680,6713,7406,4003,3610,5927,2841,939,0,0,0,3,Maufacturing,0,0,1,0,0,0,1,1,0,0,0,0,South,0.05008743917274939,0.0640396897810219,0.062480991484184914,0.06177767639902677,0.056037104622871044,0.294422901459854,non_producer_oil,non_producer_gas
1073,AL,Jefferson County,Status Quo,H_Growth,H_Growth,66.52,11.66,53.48,37.21,45.899,25.143,58.473,5.602,57.036,43.195,66.603,19.141,64.671,19.199,59.29,22.264,57.31,28.156,39.962,44.346,51.678,48.323,82.93,14.345,77.145,19.368,71.446,26.897,68.403,27.816,62.274,35.76,81.203,16.518,32.416,64.504,57.52,39.384,80.332,19.371,65.054,11.672,62.97,12.183,60.276,15.447,58.05,12.776,59.452,12.714,71.185,25.553,30.678,69.387,17.588,80.473,659096,43079,43081,41228,41596,44015,94797,83494,86517,46256,40716,52556,28935,12826,20787365,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,1,South,0.06536073652396616,0.0653637709832862,0.06255234442327066,0.06311068493815772,0.06678086348574411,0.32316840035442485,non_producer_oil,gas_producer
1075,AL,Lamar County,Status Quo,H_Decline,H_Decline,54.906,22.506,43.754,41.887,31.646,35.727,44.491,8.179,45.858,54.077,56.716,28.537,55.908,28.462,49.249,32.773,48.49,37.738,32.403,53.876,39.038,60.963,78.396,18.377,68.781,28.269,53.14,44.909,53.416,42.15,51.752,46.508,76.078,20.563,40.417,54.836,65.041,31.657,69.374,30.567,58.285,15.713,54.422,16.835,49.468,24.26,46.076,19.469,47.501,18.046,63.536,32.754,25.386,74.455,16.335,82.564,14066,727,1029,751,827,734,1515,1643,1926,1194,876,1540,1039,265,1514185,69513,0,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,0,0,South,0.05168491397696573,0.07315512583534765,0.05339115597895635,0.058794255651926634,0.052182567894212994,0.28920801933740936,oil_producer,gas_producer
1077,AL,Lauderdale County,Status Quo,Status Quo,Status Quo,60.598,21.105,49.592,37.031,37.899,34.883,48.855,8.01,49.538,50.41,60.169,25.972,59.809,26.142,51.96,31.967,48.69,38.65,33.007,54.495,40.811,59.189,80.485,16.58,72.41,24.567,61.479,36.242,56.528,38.559,57.967,39.947,78.437,18.521,37.249,58.551,60.264,36.172,70.311,28.239,61.702,14.35,57.994,16.035,53.877,21.845,50.918,18.107,49.681,18.649,64.68,31.985,27.725,72.292,17.96,80.709,92641,4770,5594,5087,6145,7897,10824,10538,12245,6702,5874,9611,5374,1980,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.05148908150818752,0.060383631437484486,0.05491089258535638,0.06633132198486631,0.08524303494133267,0.31835796245722736,non_producer_oil,non_producer_gas
1079,AL,Lawrence County,Status Quo,Status Quo,Status Quo,56.961,20.666,45.564,41.743,32.954,35.451,47.729,7.893,47.536,52.426,58.226,26.586,56.684,26.696,50.306,31.407,49.1,36.496,34.151,51.741,41.315,58.685,79.447,17.519,70.894,25.88,58.285,39.452,58.779,37.206,54.192,44.127,77.257,19.412,41.395,54.116,63.814,32.94,71.072,28.421,57.74,15.624,54.304,16.794,50.323,22.297,47.748,18.416,49.416,17.796,64.299,31.982,25.16,74.695,16.475,82.058,33433,1826,2464,1852,1907,1957,3944,4203,5088,2776,2016,3353,1560,487,0,0,1,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,0,0,South,0.054616696078724616,0.07369963808213442,0.055394370831214665,0.057039452038405165,0.05853498040857835,0.2992851374390572,non_producer_oil,non_producer_gas
1081,AL,Lee County,Status Quo,Status Quo,Status Quo,67.619,15.197,52.662,35.58,45.235,29.583,56.418,6.817,54.848,45.119,64.264,22.367,63.849,21.804,57.083,26.915,53.508,33.687,36.736,50.567,46.722,53.278,83.319,14.273,75.409,21.913,67.02,31.37,62.682,33.691,62.01,36.651,80.964,16.347,34.377,62.144,55.818,41.568,75.667,23.943,65.786,12.682,62.001,13.927,59.871,18.009,55.422,15.305,54.369,15.841,68.014,28.908,31.308,68.707,19.562,78.869,153947,9098,9581,9154,13483,22532,22231,18594,17995,7533,7857,9911,4641,1337,0,0,1,4,Federal/State Government,0,0,0,1,0,0,0,0,0,1,0,0,South,0.0590982610898556,0.062235704495703065,0.05946202264415675,0.0875820899400443,0.14636205966988639,0.41474013783964614,non_producer_oil,non_producer_gas
1083,AL,Limestone County,Status Quo,Status Quo,Status Quo,55.773,21.718,47.185,40.689,33.848,36.831,47.942,8.118,48.022,51.969,58.039,28.267,57.019,28.148,50.764,32.508,48.818,38.119,33.044,53.637,40.297,59.703,78.649,18.904,70.004,27.265,57.684,40.303,56.455,39.456,54.284,44.41,76.613,20.604,40.797,55.763,61.669,34.703,70.146,29.414,57.294,15.466,54.063,16.807,50.107,23.43,48.52,18.532,49.373,18.088,64.471,32.216,25.589,74.342,17.845,80.795,90257,5394,5472,6420,6056,4879,11958,12551,13720,6231,5021,7599,3667,1289,0,0,1,4,Federal/State Government,0,0,0,1,0,0,0,1,0,1,0,0,South,0.0597626776870492,0.060626876585749584,0.07113021704687725,0.06709728885294215,0.05405674906101466,0.31267380923363286,non_producer_oil,non_producer_gas
1085,AL,Lowndes County,Status Quo,Status Quo,Status Quo,71.095,7.197,53.528,34.528,41.943,19.864,58.675,4.183,62.125,37.909,67.904,12.834,67.058,12.316,62.64,14.625,61.517,18.643,46.759,32.207,55.567,44.435,82.486,15.306,77.474,19.49,68.834,28.845,68.029,26.618,63.814,34.532,82.252,14.609,28.955,67.781,51.744,44.509,84.451,15.149,68.918,9.536,64.444,9.997,66.227,11.035,63.327,9.424,64.137,9.133,74.08,21.991,26.783,73.151,11.13,87.24,10565,674,518,838,641,729,1269,1060,1551,792,661,1092,538,202,0,0,1,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,1,1,South,0.06379555134879318,0.049029815428300996,0.07931850449597729,0.06067203028868907,0.06900141978230005,0.3218173213440606,non_producer_oil,non_producer_gas
1087,AL,Macon County,Status Quo,Status Quo,Status Quo,74.782,5.614,57.649,32.841,49.36,18.131,65.607,3.915,65.643,34.29,71.388,10.763,68.808,11.154,65.236,13.405,64.569,17.172,50.367,30.472,59.941,40.06,84.301,12.799,78.981,17.525,74.921,22.992,74.668,21.457,65.681,32.47,82.72,14.114,28.43,67.74,48.691,47.326,86.064,13.485,69.81,9.545,66.5,9.738,68.541,9.728,65.383,8.335,66.361,8.575,74.538,21.962,30.45,69.456,13.849,84.279,19684,951,984,910,2170,2255,2018,1950,2395,1318,1436,1943,906,448,0,0,0,4,Federal/State Government,0,0,0,1,0,0,0,1,1,0,1,1,South,0.04831335094492989,0.04998983946352367,0.04623044096728307,0.11024182076813656,0.11456004877057509,0.3693355009144483,non_producer_oil,non_producer_gas
1089,AL,Madison County,Status Quo,Status Quo,Status Quo,65.924,16.345,54.863,35.672,44.824,31.463,57.821,6.982,55.137,44.369,64.526,22.244,62.792,23.579,56.006,28.381,52.927,34.51,35.517,50.95,45.726,54.274,83.349,14.201,76.321,20.745,67.315,30.961,61.548,34.14,60.001,38.5,81.188,15.728,36.218,59.944,52.779,44.471,76.142,23.442,63.172,13.302,60.836,14.152,58.926,19.016,55.271,15.527,54.928,16.087,68.138,28.933,32.016,68.064,20.107,78.268,349973,20583,21835,22144,23846,24694,48067,43076,53461,24841,19592,27268,15176,5390,0,0,1,4,Federal/State Government,0,0,0,1,0,0,0,0,0,0,0,0,South,0.058813108439793926,0.06239052726924649,0.06327345252348038,0.0681366848299726,0.07055972889337177,0.32317350195586514,non_producer_oil,non_producer_gas
1091,AL,Marengo County,Status Quo,Status Quo,Status Quo,68.681,10.892,50.777,38.333,40.854,25.947,58.991,5.558,56.574,43.424,64.969,17.035,62.51,17.215,57.736,20.857,56.558,25.788,41.829,40.199,51.434,48.566,82.699,14.615,75.986,20.618,68.265,29.446,68.109,27.883,61.252,37.183,80.861,15.894,35.476,60.637,56.994,39.407,80.088,19.275,65.046,11.922,61.858,12.642,61.374,14.334,57.921,12.239,59.397,12.247,70.098,26.263,27.213,72.7,15.621,82.532,20066,1201,1026,1565,1325,1270,2159,2330,2684,1416,1350,2051,1339,350,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,1,0,1,1,South,0.05985248679358118,0.05113126681949567,0.07799262433967906,0.06603209408950464,0.06329113924050633,0.31829961128276685,non_producer_oil,non_producer_gas
1093,AL,Marion County,Status Quo,Status Quo,Status Quo,55.807,23.858,45.031,41.057,34.831,37.13,46.915,8.923,44.724,55.187,56.582,30.065,55.667,30.443,48.141,35.697,46.652,41.299,31.061,57.086,38.694,61.306,79.386,17.409,69.607,27.553,57.186,41.217,54.87,41.924,52.506,45.714,75.929,21.002,40.788,54.075,63.641,33.415,67.342,32.511,58.732,16.4,54.339,18.031,50.327,24.154,46.639,20.379,46.279,20.297,61.751,34.835,26.791,73.115,18.409,80.509,30239,1532,1694,1894,1884,1697,3223,3721,4398,1832,2287,3483,1858,736,89681,152,0,3,Maufacturing,0,0,1,0,0,0,1,1,0,0,0,0,South,0.05066305102681967,0.056020371044016005,0.06263434637388803,0.06230364760739442,0.05611958067396409,0.2877409967260822,oil_producer,gas_producer
1095,AL,Marshall County,Status Quo,Status Quo,Status Quo,57.697,23.43,47.189,39.097,36.626,35.442,47.242,8.51,48.071,51.789,58.696,28.655,58.578,28.002,50.893,33.878,48.58,39.882,32.999,55.74,39.935,60.065,80.068,16.736,70.555,26.638,59.571,38.884,57.175,40.025,54.149,43.975,76.691,20.343,38.688,56.393,60.702,36.427,70.132,29.827,60.361,15.723,57.142,17.105,53.385,22.478,49.803,19.48,47.998,19.771,62.942,33.811,28.543,71.371,19.057,79.926,94534,6270,6410,6727,6257,5504,11687,12062,12434,5774,5901,9164,4684,1660,0,0,0,3,Maufacturing,0,0,1,0,0,0,1,0,0,0,0,0,South,0.06632534326274145,0.06780629191613599,0.07115958279560793,0.0661878266020691,0.058222438487739864,0.32970148306429437,non_producer_oil,non_producer_gas
1097,AL,Mobile County,H_Decline,H_Decline,H_Decline,62.724,15.502,50.44,37.557,40.36,30.034,53.081,6.346,52.736,47.423,62.979,22.869,61.006,22.757,56.123,25.711,54.143,30.854,37.343,46.824,47.175,52.825,82.739,14.144,76.685,20.21,64.693,32.795,62.97,31.987,59.123,39.512,80.54,16.438,34.673,61.712,58.731,37.809,75.542,23.996,61.173,12.487,56.584,13.63,50.464,20.271,51.531,14.02,54.168,14.23,68.8,27.76,29.396,70.612,16.551,81.916,414291,27261,26711,28317,27595,29514,56174,49975,54847,27996,25648,35548,17686,7019,42628648,1388002,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,1,South,0.06580157425577673,0.06447400498683292,0.06835050725214885,0.06660777086637171,0.07123978073383201,0.3364736380949622,oil_producer,gas_producer
1099,AL,Monroe County,H_Decline,Status Quo,H_Decline,62.495,14.552,48.563,39.211,37.898,29.56,52.606,6.53,51.928,48.086,61.073,20.889,59.582,20.492,53.745,25.01,51.536,30.582,36.896,44.736,46.264,53.736,80.068,17.82,74.94,22.033,65.529,32.222,63.337,32.409,60.414,37.975,79.362,17.612,36.772,59.471,58.563,38.287,75.885,23.315,61.144,13.092,57.082,14.638,56.39,16.753,55.7,14.368,55.753,14.963,67.264,29.048,25.497,74.516,14.227,84.146,21975,1213,1198,1743,1681,1247,2252,2561,3038,1828,1301,2245,1242,426,744539,369227,0,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,1,1,South,0.05519908987485779,0.0545164960182025,0.0793174061433447,0.07649601820250285,0.05674630261660978,0.32227531285551764,oil_producer,gas_producer
1101,AL,Montgomery County,Status Quo,Status Quo,Status Quo,73.329,9.138,56.901,32.764,48.088,22.907,64.169,4.941,61.736,38.315,69.02,15.079,67.498,14.842,62.548,18.406,60.1,23.739,43.737,39.994,55.686,44.314,83.68,14.128,77.941,19.101,73.192,24.778,71.806,24.38,64.35,34.418,82.04,15.309,31.811,65.382,49.857,47.34,83.39,16.08,66.775,10.542,62.72,11.193,62.306,14.357,60.537,10.627,61.729,11.231,72.839,23.891,30.91,69.082,17.1,80.899,227392,15128,14993,14099,15142,17958,33433,29023,29224,15334,12913,17025,9553,3567,0,0,1,4,Federal/State Government,0,0,0,1,0,0,0,0,0,0,0,1,South,0.06652828595553054,0.06593459752321981,0.06200306079369547,0.06658985364480721,0.07897375457359977,0.3400295524908528,non_producer_oil,non_producer_gas
1103,AL,Morgan County,Status Quo,Status Quo,Status Quo,58.91,21.512,46.543,39.807,36.884,34.965,48.434,8.232,48.811,51.108,58.709,27.173,58.336,26.874,51.176,32.446,48.218,39.053,32.437,54.516,40.497,59.503,79.863,17.597,72.095,25.166,60.54,37.689,56.384,39.69,55.64,42.74,77.621,19.553,38.872,56.884,61.363,35.831,70.526,29.144,61.359,14.975,56.417,16.775,52.752,23.188,49.307,18.826,49.028,19.096,64.02,32.747,27.197,72.787,18.092,80.497,119555,7079,8051,7689,7431,7272,14743,15355,17182,8585,7334,11058,5514,2262,0,0,1,3,Maufacturing,0,0,1,0,0,0,0,0,0,0,0,0,South,0.05921124168792606,0.06734139099159382,0.06431349588055707,0.062155493287608214,0.060825561457069965,0.31384718330475514,non_producer_oil,non_producer_gas
1105,AL,Perry County,Status Quo,Status Quo,Status Quo,71.999,7.563,54.405,36.057,44.335,21.465,62.739,4.52,62.082,37.845,68.131,13.31,65.266,13.623,61.237,16.337,60.561,20.265,46.792,33.69,56.548,43.452,83.324,14.033,77.589,18.823,72.072,25.491,72.376,23.553,64.491,33.875,81.935,14.786,32.632,63.921,52.256,43.917,83.831,15.493,66.806,10.464,63.899,10.915,64.657,11.331,62.183,9.839,63.796,9.988,72.911,23.35,27.765,72.14,13.941,84.077,9856,554,466,809,1198,888,509,1320,1076,648,529,1164,498,197,0,0,0,0,Nonspecialized,0,0,0,0,0,1,1,1,1,0,1,1,South,0.056209415584415584,0.04728084415584415,0.08208198051948051,0.12155032467532467,0.09009740259740259,0.3972199675324676,non_producer_oil,non_producer_gas
1107,AL,Pickens County,Status Quo,Status Quo,Status Quo,65.893,12.965,50.281,38.624,39.045,28.032,56.068,6.018,55.615,44.285,63.786,18.944,61.361,19.363,56.359,23.198,55.642,27.932,40.429,42.909,48.601,51.4,82.243,14.678,74.087,22.517,66.32,31.589,64.959,31.024,59.923,38.326,79.67,17.036,35.784,59.771,58.354,37.985,77.68,21.823,61.59,12.658,60.64,13.326,57.718,16.712,54.816,13.74,56.793,13.405,68.67,27.669,27.514,72.351,16.589,81.827,20042,1088,1225,1105,1248,1292,2462,2263,2971,1469,1327,2035,1044,513,1492393,18791,1,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,1,1,South,0.05428599940125736,0.06112164454645245,0.055134218141902,0.06226923460732462,0.06446462428899312,0.2972757209859295,oil_producer,gas_producer
1109,AL,Pike County,Status Quo,Status Quo,Status Quo,64.796,14.38,50.73,36.672,41.058,28.582,53.849,6.43,54.139,45.812,62.864,20.644,61.808,20.469,55.894,24.861,53.457,30.574,37.981,45.819,47.394,52.606,81.295,16.216,74.51,22.494,66.035,31.94,62.605,33.165,60.507,37.837,79.425,17.606,34.485,61.635,56.122,40.766,76.323,23.128,63.215,12.745,59.37,14.027,58.338,16.993,55.927,14.378,55.453,14.964,67.955,28.575,28.482,71.507,16.3,82.159,33277,1866,1912,1778,2871,5232,4465,3312,3481,1912,1695,2735,1596,422,0,0,0,4,Federal/State Government,0,0,0,1,0,0,0,0,0,0,1,1,South,0.056074766355140186,0.05745710250323046,0.05343029720227184,0.08627580611232984,0.15722571145235448,0.4104636836253268,non_producer_oil,non_producer_gas
1111,AL,Randolph County,Status Quo,Status Quo,Status Quo,59.093,19.333,47.096,39.746,36.675,32.856,49.642,7.739,48.752,51.138,58.948,26.029,57.61,26.422,51.159,30.969,49.669,36.196,34.415,51.59,42.465,57.535,80.053,16.866,71.641,25.267,61.15,37.037,58.199,38.078,55.053,43.158,77.115,19.753,38.55,56.893,61.611,35.227,71.049,28.523,59.195,14.905,56.042,16.293,52.98,20.884,50.174,17.61,50.297,17.697,64.344,32.156,26.755,73.149,17.528,81.181,22615,1255,1393,1454,1573,1341,2242,2780,3011,1700,1480,2436,1349,601,0,0,0,0,Nonspecialized,0,0,0,0,0,1,1,1,0,0,0,1,South,0.05549414105682069,0.061596285651116515,0.06429361043555162,0.06955560468715455,0.05929692681848331,0.3102365686491267,non_producer_oil,non_producer_gas
1113,AL,Russell County,Status Quo,Status Quo,Status Quo,67.803,12.05,53.096,36.189,42.811,26.64,58.02,5.838,57.152,42.83,65.623,17.892,64.165,17.766,58.281,22.179,55.967,27.663,41.196,42.48,50.19,49.81,82.288,15.258,76.426,20.415,69.49,28.365,67.126,28.679,62.357,36.029,80.923,16.114,34.226,62.136,54.601,42.126,79.295,20.096,64.824,11.899,61.159,12.874,60.714,14.718,58.315,12.657,58.489,13.173,69.773,26.719,28.713,71.269,16.143,82.06,58636,4470,4439,3523,3538,4098,9412,7213,7617,3924,3012,4380,2318,692,0,0,1,3,Maufacturing,0,0,1,0,0,0,0,0,0,0,0,1,South,0.07623303090251722,0.07570434545330514,0.0600825431475544,0.060338358687495736,0.06988880551197217,0.3422470837028447,non_producer_oil,non_producer_gas
1115,AL,St. Clair County,Status Quo,Status Quo,Status Quo,57.374,23.712,44.648,41.512,33.401,37.499,45.741,8.783,45.247,54.692,57.053,29.508,56.588,29.259,49.266,34.623,46.833,40.602,31.811,55.542,38.643,61.357,79.471,17.694,70.507,26.742,57.511,40.792,55.445,41.237,54.55,43.77,76.064,21.085,40.419,54.527,62.545,34.686,68.237,31.486,59.439,16.112,54.923,17.875,50.833,24.067,49.349,19.688,47.755,19.849,62.306,34.416,26.471,73.479,18.037,80.851,86576,5163,5059,6297,4979,5024,11130,11857,12581,6017,5270,8037,4052,1110,31897,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,1,0,0,South,0.059635464793938275,0.05843420809462207,0.07273378303455923,0.05751016447976345,0.058029939013121416,0.30634355941600444,non_producer_oil,gas_producer
1117,AL,Shelby County,Status Quo,Status Quo,Status Quo,60.567,21.127,48.716,38.684,38.076,35.76,49.073,8.063,50.175,49.817,60.646,27.347,60.826,26.919,53.7,32.5,50.058,39.234,33.291,56.213,40.556,59.444,81.024,16.67,70.943,26.749,59.097,39.332,53.991,41.51,58.597,40.273,78.433,19.121,37.632,58.282,60.346,36.388,68.752,30.87,62.192,14.442,57.927,16.009,51.513,23.667,48.157,18.113,48.882,18.132,65.47,31.728,30.975,69.049,20.412,78.283,205951,12480,14157,14723,13797,11777,26534,30059,29748,13549,12411,16674,7568,2474,2543541,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,1,0,0,South,0.060596938106637015,0.06873965166471636,0.07148787818461673,0.06699166306548646,0.05718350481425193,0.32499963583570846,non_producer_oil,gas_producer
1119,AL,Sumter County,Status Quo,Status Quo,Status Quo,71.538,7.327,53.35,35.912,43.716,21.165,61.728,4.445,61.635,38.377,67.681,12.814,65.272,12.893,61.519,15.46,60.178,19.747,46.453,32.652,56.59,43.41,83.19,14.474,77.904,18.73,71.65,25.925,71.072,24.498,65.135,33.295,82.038,14.786,31.446,65.204,51.989,44.322,83.706,15.582,67.545,10.22,63.395,10.963,64.743,11.365,63.007,9.657,64.111,10.001,72.9,23.402,27.891,72.097,12.825,85.342,13285,681,710,755,1239,1622,1428,1274,1557,1037,826,1138,788,230,0,0,0,4,Federal/State Government,0,0,0,1,0,0,0,1,1,0,1,1,South,0.051260820474219045,0.05344373353406097,0.05683101242002258,0.09326307866014302,0.12209258562288296,0.3768912307113286,non_producer_oil,non_producer_gas
1121,AL,Talladega County,Status Quo,Status Quo,Status Quo,62.776,15.362,49.423,37.692,38.841,29.114,51.543,6.503,52.737,47.289,62.161,21.768,61.853,20.78,55.474,25.125,53.47,30.852,37.041,47.074,45.734,54.267,80.439,16.925,74.411,22.699,62.861,35.063,60.851,34.482,59.248,39.011,79.412,17.545,34.877,61.049,57.486,39.333,74.922,24.724,63.414,12.725,58.615,13.727,58.296,17.683,55.134,14.607,54.508,14.444,67.783,28.503,27.167,72.77,15.464,83.117,81057,4446,4831,5509,5003,5275,9825,10458,11374,6020,5228,7921,3704,1463,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,0,1,South,0.05485029053628928,0.05960003454359278,0.06796451879541557,0.0617219981001024,0.06507766139876876,0.3092145033741688,non_producer_oil,non_producer_gas
