Regionlevel,Entity,Code,Date,Total confirmed deaths (deaths),Total confirmed cases (cases)
,Cyprus,CYP,8-Apr-20,14,494
,Cyprus,CYP,9-Apr-20,14,526
,Cyprus,CYP,10-Apr-20,15,564
,Cyprus,CYP,11-Apr-20,15,595
,Cyprus,CYP,12-Apr-20,15,616
,Cyprus,CYP,13-Apr-20,16,633
,Cyprus,CYP,14-Apr-20,17,662
,Cyprus,CYP,15-Apr-20,17,695
,Cyprus,CYP,16-Apr-20,17,715
,Cyprus,CYP,17-Apr-20,17,735
,Cyprus,CYP,18-Apr-20,17,735
,Cyprus,CYP,19-Apr-20,17,761
,Cyprus,CYP,20-Apr-20,17,767
,Cyprus,CYP,21-Apr-20,17,772
,Cyprus,CYP,22-Apr-20,17,784
,Cyprus,CYP,23-Apr-20,17,790
,Cyprus,CYP,24-Apr-20,17,795
,Cyprus,CYP,25-Apr-20,17,804
,Cyprus,CYP,26-Apr-20,17,810
,Cyprus,CYP,27-Apr-20,17,817
,Cyprus,CYP,28-Apr-20,20,822
,Cyprus,CYP,29-Apr-20,20,837
,Cyprus,CYP,30-Apr-20,20,843
,Czech Republic,CZE,2-Mar-20,,3
,Czech Republic,CZE,3-Mar-20,,5
,Czech Republic,CZE,4-Mar-20,,5
,Czech Republic,CZE,5-Mar-20,,8
,Czech Republic,CZE,6-Mar-20,,12
,Czech Republic,CZE,7-Mar-20,,19
,Czech Republic,CZE,8-Mar-20,,26
,Czech Republic,CZE,9-Mar-20,,32
,Czech Republic,CZE,10-Mar-20,,40
,Czech Republic,CZE,11-Mar-20,,63
,Czech Republic,CZE,12-Mar-20,,94
,Czech Republic,CZE,13-Mar-20,,116
,Czech Republic,CZE,14-Mar-20,,150
,Czech Republic,CZE,15-Mar-20,,214
,Czech Republic,CZE,16-Mar-20,,298
,Czech Republic,CZE,17-Mar-20,,344
,Czech Republic,CZE,18-Mar-20,,434
,Czech Republic,CZE,19-Mar-20,,522
,Czech Republic,CZE,20-Mar-20,,694
,Czech Republic,CZE,21-Mar-20,,904
,Czech Republic,CZE,22-Mar-20,,995
,Czech Republic,CZE,23-Mar-20,1,1165
,Czech Republic,CZE,24-Mar-20,1,1236
,Czech Republic,CZE,25-Mar-20,3,1394
,Czech Republic,CZE,26-Mar-20,6,1654
,Czech Republic,CZE,27-Mar-20,9,2062
,Czech Republic,CZE,28-Mar-20,9,2279
,Czech Republic,CZE,29-Mar-20,11,2663
,Czech Republic,CZE,30-Mar-20,16,2829
,Czech Republic,CZE,31-Mar-20,24,3002
,Czech Republic,CZE,1-Apr-20,31,3308
,Czech Republic,CZE,2-Apr-20,39,3589
,Czech Republic,CZE,3-Apr-20,44,3858
,Czech Republic,CZE,4-Apr-20,53,4190
,Czech Republic,CZE,5-Apr-20,59,4472
,Czech Republic,CZE,6-Apr-20,67,4587
,Czech Republic,CZE,7-Apr-20,78,4822
,Czech Republic,CZE,8-Apr-20,88,5017
,Czech Republic,CZE,9-Apr-20,99,5312
,Czech Republic,CZE,10-Apr-20,112,5569
,Czech Republic,CZE,11-Apr-20,119,5732
,Czech Republic,CZE,12-Apr-20,129,5902
,Czech Republic,CZE,13-Apr-20,138,5991
,Czech Republic,CZE,14-Apr-20,143,6059
,Czech Republic,CZE,15-Apr-20,161,6141
,Czech Republic,CZE,16-Apr-20,166,6303
,Czech Republic,CZE,17-Apr-20,169,6433
,Czech Republic,CZE,18-Apr-20,173,6549
,Czech Republic,CZE,19-Apr-20,181,6654
,Czech Republic,CZE,20-Apr-20,188,6787
,Czech Republic,CZE,21-Apr-20,196,6914
,Czech Republic,CZE,22-Apr-20,201,7041
,Czech Republic,CZE,23-Apr-20,210,7136
,Czech Republic,CZE,24-Apr-20,213,7188
,Czech Republic,CZE,25-Apr-20,215,7273
,Czech Republic,CZE,26-Apr-20,218,7352
,Czech Republic,CZE,27-Apr-20,221,7404
,Czech Republic,CZE,28-Apr-20,223,7449
,Czech Republic,CZE,29-Apr-20,227,7504
,Czech Republic,CZE,30-Apr-20,227,7579
,Democratic Republic of Congo,COD,11-Mar-20,,1
,Democratic Republic of Congo,COD,14-Mar-20,,2
,Democratic Republic of Congo,COD,15-Mar-20,,2
,Democratic Republic of Congo,COD,16-Mar-20,,2
,Democratic Republic of Congo,COD,17-Mar-20,,3
,Democratic Republic of Congo,COD,18-Mar-20,,3
,Democratic Republic of Congo,COD,19-Mar-20,,14
,Democratic Republic of Congo,COD,20-Mar-20,,14
,Democratic Republic of Congo,COD,21-Mar-20,,14
,Democratic Republic of Congo,COD,22-Mar-20,1,23
,Democratic Republic of Congo,COD,23-Mar-20,2,26
,Democratic Republic of Congo,COD,24-Mar-20,2,26
,Democratic Republic of Congo,COD,25-Mar-20,3,45
,Democratic Republic of Congo,COD,26-Mar-20,3,45
,Democratic Republic of Congo,COD,27-Mar-20,4,54
,Democratic Republic of Congo,COD,28-Mar-20,4,58
,Democratic Republic of Congo,COD,29-Mar-20,6,58
,Democratic Republic of Congo,COD,30-Mar-20,8,81
,Democratic Republic of Congo,COD,31-Mar-20,8,98
,Democratic Republic of Congo,COD,1-Apr-20,8,98
,Democratic Republic of Congo,COD,2-Apr-20,11,123
,Democratic Republic of Congo,COD,3-Apr-20,11,123
,Democratic Republic of Congo,COD,4-Apr-20,13,134
,Democratic Republic of Congo,COD,5-Apr-20,18,154
,Democratic Republic of Congo,COD,6-Apr-20,18,154
,Democratic Republic of Congo,COD,7-Apr-20,18,161
,Democratic Republic of Congo,COD,8-Apr-20,18,180
,Democratic Republic of Congo,COD,9-Apr-20,20,183
,Democratic Republic of Congo,COD,10-Apr-20,20,215
,Democratic Republic of Congo,COD,11-Apr-20,20,223
,Democratic Republic of Congo,COD,12-Apr-20,20,234
,Democratic Republic of Congo,COD,13-Apr-20,20,234
,Democratic Republic of Congo,COD,14-Apr-20,20,235
,Democratic Republic of Congo,COD,15-Apr-20,21,254
,Democratic Republic of Congo,COD,16-Apr-20,22,267
,Democratic Republic of Congo,COD,17-Apr-20,23,287
,Democratic Republic of Congo,COD,18-Apr-20,25,307
,Democratic Republic of Congo,COD,19-Apr-20,25,327
,Democratic Republic of Congo,COD,20-Apr-20,25,332
,Democratic Republic of Congo,COD,21-Apr-20,25,350
,Democratic Republic of Congo,COD,22-Apr-20,25,359
,Democratic Republic of Congo,COD,23-Apr-20,25,377
,Democratic Republic of Congo,COD,24-Apr-20,25,394
,Democratic Republic of Congo,COD,25-Apr-20,28,416
,Democratic Republic of Congo,COD,26-Apr-20,28,442
,Democratic Republic of Congo,COD,27-Apr-20,28,459
,Democratic Republic of Congo,COD,28-Apr-20,30,471
,Democratic Republic of Congo,COD,29-Apr-20,30,491
,Democratic Republic of Congo,COD,30-Apr-20,31,500
,Denmark,DNK,27-Feb-20,,1
,Denmark,DNK,28-Feb-20,,1
,Denmark,DNK,29-Feb-20,,2
,Denmark,DNK,1-Mar-20,,3
,Denmark,DNK,2-Mar-20,,4
,Denmark,DNK,3-Mar-20,,5
,Denmark,DNK,4-Mar-20,,8
,Denmark,DNK,5-Mar-20,,10
,Denmark,DNK,6-Mar-20,,20
,Denmark,DNK,7-Mar-20,,23
,Denmark,DNK,8-Mar-20,,31
,Denmark,DNK,9-Mar-20,,38
,Denmark,DNK,10-Mar-20,,113
,Denmark,DNK,11-Mar-20,,264
,Denmark,DNK,12-Mar-20,,516
,Denmark,DNK,13-Mar-20,,676
,Denmark,DNK,14-Mar-20,,804
,Denmark,DNK,15-Mar-20,,827
,Denmark,DNK,16-Mar-20,1,875
,Denmark,DNK,17-Mar-20,1,932
,Denmark,DNK,18-Mar-20,4,1024
,Denmark,DNK,19-Mar-20,4,1115
,Denmark,DNK,20-Mar-20,6,1151
,Denmark,DNK,21-Mar-20,9,1255
,Denmark,DNK,22-Mar-20,13,1326
,Denmark,DNK,23-Mar-20,13,1395
,Denmark,DNK,24-Mar-20,24,1460
,Denmark,DNK,25-Mar-20,32,1591
,Denmark,DNK,26-Mar-20,34,1724
,Denmark,DNK,27-Mar-20,41,1877
,Denmark,DNK,28-Mar-20,52,2046
,Denmark,DNK,29-Mar-20,65,2201
,Denmark,DNK,30-Mar-20,72,2395
,Denmark,DNK,31-Mar-20,77,2577
,Denmark,DNK,1-Apr-20,90,2860
,Denmark,DNK,2-Apr-20,104,3107
,Denmark,DNK,3-Apr-20,123,3386
,Denmark,DNK,4-Apr-20,139,3757
,Denmark,DNK,5-Apr-20,161,4077
,Denmark,DNK,6-Apr-20,179,4369
,Denmark,DNK,7-Apr-20,187,4681
,Denmark,DNK,8-Apr-20,203,5071
,Denmark,DNK,9-Apr-20,218,5402
,Denmark,DNK,10-Apr-20,237,5635
,Denmark,DNK,11-Apr-20,247,5819
,Denmark,DNK,12-Apr-20,260,5996
,Denmark,DNK,13-Apr-20,273,6174
,Denmark,DNK,14-Apr-20,285,6318
,Denmark,DNK,15-Apr-20,299,6511
,Denmark,DNK,16-Apr-20,309,6681
,Denmark,DNK,17-Apr-20,321,6879
,Denmark,DNK,18-Apr-20,336,7073
,Denmark,DNK,19-Apr-20,346,7242
,Denmark,DNK,20-Apr-20,355,7384
,Denmark,DNK,21-Apr-20,364,7515
,Denmark,DNK,22-Apr-20,370,7695
,Denmark,DNK,23-Apr-20,384,7912
,Denmark,DNK,24-Apr-20,394,8073
,Denmark,DNK,25-Apr-20,403,8210
,Denmark,DNK,26-Apr-20,418,8445
,Denmark,DNK,27-Apr-20,422,8575
,Denmark,DNK,28-Apr-20,427,8698
,Denmark,DNK,29-Apr-20,434,8851
,Denmark,DNK,30-Apr-20,443,9008
,Djibouti,DJI,19-Mar-20,,1
,Djibouti,DJI,20-Mar-20,,1
,Djibouti,DJI,21-Mar-20,,1
,Djibouti,DJI,22-Mar-20,,1
,Djibouti,DJI,23-Mar-20,,1
,Djibouti,DJI,24-Mar-20,,3
,Djibouti,DJI,25-Mar-20,,3
,Djibouti,DJI,26-Mar-20,,12
,Djibouti,DJI,27-Mar-20,,12
,Djibouti,DJI,28-Mar-20,,13
,Djibouti,DJI,29-Mar-20,,15
,Djibouti,DJI,30-Mar-20,,19
,Djibouti,DJI,31-Mar-20,,26
,Djibouti,DJI,1-Apr-20,,31
,Djibouti,DJI,2-Apr-20,,34
,Djibouti,DJI,3-Apr-20,,41
,Djibouti,DJI,4-Apr-20,,41
,Djibouti,DJI,5-Apr-20,,51
,Djibouti,DJI,6-Apr-20,,59
,Djibouti,DJI,7-Apr-20,,90
,Djibouti,DJI,8-Apr-20,,121
,Djibouti,DJI,9-Apr-20,,135
,Djibouti,DJI,10-Apr-20,1,140
,Djibouti,DJI,11-Apr-20,1,150
,Djibouti,DJI,12-Apr-20,2,187
,Djibouti,DJI,13-Apr-20,2,214
,Djibouti,DJI,14-Apr-20,2,298
,Djibouti,DJI,15-Apr-20,2,363
,Djibouti,DJI,16-Apr-20,2,435
,Djibouti,DJI,17-Apr-20,2,591
,Djibouti,DJI,18-Apr-20,2,732
,Djibouti,DJI,19-Apr-20,2,732
,Djibouti,DJI,20-Apr-20,2,846
,Djibouti,DJI,21-Apr-20,2,846
,Djibouti,DJI,22-Apr-20,2,945
,Djibouti,DJI,23-Apr-20,2,974
,Djibouti,DJI,24-Apr-20,2,986
,Djibouti,DJI,25-Apr-20,2,999
,Djibouti,DJI,26-Apr-20,2,1008
,Djibouti,DJI,27-Apr-20,2,1023
,Djibouti,DJI,28-Apr-20,2,1035
,Djibouti,DJI,29-Apr-20,2,1072
,Djibouti,DJI,30-Apr-20,2,1077
,Dominica,DMA,23-Mar-20,,1
,Dominica,DMA,24-Mar-20,,1
,Dominica,DMA,25-Mar-20,,2
,Dominica,DMA,26-Mar-20,,7
,Dominica,DMA,27-Mar-20,,11
,Dominica,DMA,28-Mar-20,,11
,Dominica,DMA,29-Mar-20,,11
,Dominica,DMA,30-Mar-20,,11
,Dominica,DMA,31-Mar-20,,11
,Dominica,DMA,1-Apr-20,,11
,Dominica,DMA,2-Apr-20,,12
,Dominica,DMA,3-Apr-20,,12
,Dominica,DMA,4-Apr-20,,14
,Dominica,DMA,5-Apr-20,,14
,Dominica,DMA,6-Apr-20,,14
,Dominica,DMA,7-Apr-20,,15
,Dominica,DMA,8-Apr-20,,15
,Dominica,DMA,9-Apr-20,,15
,Dominica,DMA,10-Apr-20,,16
,Dominica,DMA,11-Apr-20,,16
,Dominica,DMA,12-Apr-20,,16
,Dominica,DMA,13-Apr-20,,16
,Dominica,DMA,14-Apr-20,,16
,Dominica,DMA,15-Apr-20,,16
,Dominica,DMA,16-Apr-20,,16
,Dominica,DMA,17-Apr-20,,16
,Dominica,DMA,18-Apr-20,,16
,Dominica,DMA,19-Apr-20,,16
,Dominica,DMA,20-Apr-20,,16
,Dominica,DMA,21-Apr-20,,16
,Dominica,DMA,22-Apr-20,,16
,Dominica,DMA,23-Apr-20,,16
,Dominica,DMA,24-Apr-20,,16
,Dominica,DMA,25-Apr-20,,16
,Dominica,DMA,26-Apr-20,,16
,Dominica,DMA,27-Apr-20,,16
,Dominica,DMA,28-Apr-20,,16
,Dominica,DMA,29-Apr-20,,16
,Dominica,DMA,30-Apr-20,,16
,Dominican Republic,DOM,2-Mar-20,,1
,Dominican Republic,DOM,7-Mar-20,,2
,Dominican Republic,DOM,10-Mar-20,,5
,Dominican Republic,DOM,14-Mar-20,,11
,Dominican Republic,DOM,15-Mar-20,,11
,Dominican Republic,DOM,16-Mar-20,,11
,Dominican Republic,DOM,17-Mar-20,,11
,Dominican Republic,DOM,18-Mar-20,,11
,Dominican Republic,DOM,19-Mar-20,,21
,Dominican Republic,DOM,20-Mar-20,,21
,Dominican Republic,DOM,21-Mar-20,2,34
,Dominican Republic,DOM,22-Mar-20,3,112
,Dominican Republic,DOM,23-Mar-20,3,202
,Dominican Republic,DOM,24-Mar-20,3,245
,Dominican Republic,DOM,25-Mar-20,6,312
,Dominican Republic,DOM,26-Mar-20,10,392
,Dominican Republic,DOM,27-Mar-20,10,488
,Dominican Republic,DOM,28-Mar-20,20,581
,Dominican Republic,DOM,29-Mar-20,28,719
,Dominican Republic,DOM,30-Mar-20,39,859
,Dominican Republic,DOM,31-Mar-20,42,901
,Dominican Republic,DOM,1-Apr-20,51,1109
,Dominican Republic,DOM,2-Apr-20,57,1284
,Dominican Republic,DOM,3-Apr-20,60,1380
,Dominican Republic,DOM,4-Apr-20,68,1488
,Dominican Republic,DOM,5-Apr-20,77,1578
,Dominican Republic,DOM,6-Apr-20,82,1745
,Dominican Republic,DOM,7-Apr-20,86,1828
,Dominican Republic,DOM,8-Apr-20,98,1956
,Dominican Republic,DOM,9-Apr-20,108,2111
,Dominican Republic,DOM,10-Apr-20,118,2349
,Dominican Republic,DOM,11-Apr-20,126,2620
,Dominican Republic,DOM,12-Apr-20,135,2759
,Dominican Republic,DOM,13-Apr-20,173,2967
,Dominican Republic,DOM,14-Apr-20,177,3167
,Dominican Republic,DOM,15-Apr-20,183,3286
,Dominican Republic,DOM,16-Apr-20,189,3614
,Dominican Republic,DOM,17-Apr-20,196,3755
,Dominican Republic,DOM,18-Apr-20,200,4126
,Dominican Republic,DOM,19-Apr-20,217,4335
,Dominican Republic,DOM,20-Apr-20,226,4680
,Dominican Republic,DOM,21-Apr-20,235,4964
,Dominican Republic,DOM,22-Apr-20,245,5044
,Dominican Republic,DOM,23-Apr-20,260,5300
,Dominican Republic,DOM,24-Apr-20,265,5543
,Dominican Republic,DOM,25-Apr-20,267,5749
,Dominican Republic,DOM,26-Apr-20,273,5926
,Dominican Republic,DOM,27-Apr-20,278,6135
,Dominican Republic,DOM,28-Apr-20,278,6135
,Dominican Republic,DOM,29-Apr-20,286,6416
,Dominican Republic,DOM,30-Apr-20,293,6652
,Ecuador,ECU,1-Mar-20,,1
,Ecuador,ECU,2-Mar-20,,6
,Ecuador,ECU,3-Mar-20,,7
,Ecuador,ECU,5-Mar-20,,10
,Ecuador,ECU,6-Mar-20,,13
,Ecuador,ECU,9-Mar-20,,14
,Ecuador,ECU,10-Mar-20,,15
,Ecuador,ECU,11-Mar-20,,17
,Ecuador,ECU,14-Mar-20,1,23
,Ecuador,ECU,15-Mar-20,2,28
,Ecuador,ECU,16-Mar-20,2,37
,Ecuador,ECU,17-Mar-20,2,58
,Ecuador,ECU,18-Mar-20,2,111
,Ecuador,ECU,19-Mar-20,3,168
,Ecuador,ECU,20-Mar-20,3,199
,Ecuador,ECU,21-Mar-20,7,426
,Ecuador,ECU,22-Mar-20,7,532
,Ecuador,ECU,23-Mar-20,14,789
,Ecuador,ECU,24-Mar-20,18,981
,Ecuador,ECU,25-Mar-20,27,1082
,Ecuador,ECU,26-Mar-20,29,1211
,Ecuador,ECU,27-Mar-20,34,1403
,Ecuador,ECU,28-Mar-20,41,1627
,Ecuador,ECU,29-Mar-20,48,1835
,Ecuador,ECU,30-Mar-20,58,1890
,Ecuador,ECU,31-Mar-20,62,1966
,Ecuador,ECU,1-Apr-20,79,2302
,Ecuador,ECU,2-Apr-20,120,2758
,Ecuador,ECU,3-Apr-20,120,3163
,Ecuador,ECU,4-Apr-20,145,3368
,Ecuador,ECU,5-Apr-20,172,3465
,Ecuador,ECU,6-Apr-20,180,3646
,Ecuador,ECU,7-Apr-20,191,3747
,Ecuador,ECU,8-Apr-20,220,3995
,Ecuador,ECU,9-Apr-20,242,4450
,Ecuador,ECU,10-Apr-20,272,4965
,Ecuador,ECU,11-Apr-20,297,7161
,Ecuador,ECU,12-Apr-20,315,7257
,Ecuador,ECU,13-Apr-20,333,7466
,Ecuador,ECU,14-Apr-20,355,7529
,Ecuador,ECU,15-Apr-20,355,7603
,Ecuador,ECU,16-Apr-20,388,7858
,Ecuador,ECU,17-Apr-20,403,8225
,Ecuador,ECU,18-Apr-20,421,8450
,Ecuador,ECU,19-Apr-20,456,9022
,Ecuador,ECU,20-Apr-20,474,9468
,Ecuador,ECU,21-Apr-20,507,10128
,Ecuador,ECU,22-Apr-20,520,10398
,Ecuador,ECU,23-Apr-20,537,10850
,Ecuador,ECU,24-Apr-20,560,11183
,Ecuador,ECU,25-Apr-20,576,11183
,Ecuador,ECU,26-Apr-20,576,11183
,Ecuador,ECU,27-Apr-20,576,22719
,Ecuador,ECU,28-Apr-20,663,23240
,Ecuador,ECU,29-Apr-20,871,24258
,Ecuador,ECU,30-Apr-20,883,24675
,Egypt,EGY,15-Feb-20,,1
,Egypt,EGY,16-Feb-20,,1
,Egypt,EGY,17-Feb-20,,1
,Egypt,EGY,18-Feb-20,,1
,Egypt,EGY,19-Feb-20,,1
,Egypt,EGY,20-Feb-20,,1
,Egypt,EGY,21-Feb-20,,1
,Egypt,EGY,22-Feb-20,,1
,Egypt,EGY,23-Feb-20,,1
,Egypt,EGY,24-Feb-20,,1
,Egypt,EGY,25-Feb-20,,1
,Egypt,EGY,26-Feb-20,,1
,Egypt,EGY,27-Feb-20,,1
,Egypt,EGY,28-Feb-20,,1
,Egypt,EGY,29-Feb-20,,1
,Egypt,EGY,1-Mar-20,,1
,Egypt,EGY,2-Mar-20,,2
,Egypt,EGY,6-Mar-20,,3
,Egypt,EGY,7-Mar-20,,15
,Egypt,EGY,9-Mar-20,1,49
,Egypt,EGY,10-Mar-20,1,55
,Egypt,EGY,11-Mar-20,1,59
,Egypt,EGY,12-Mar-20,1,60
,Egypt,EGY,13-Mar-20,2,80
,Egypt,EGY,14-Mar-20,2,93
,Egypt,EGY,15-Mar-20,2,93
,Egypt,EGY,16-Mar-20,2,110
,Egypt,EGY,17-Mar-20,2,126
,Egypt,EGY,18-Mar-20,4,166
,Egypt,EGY,19-Mar-20,6,196
,Egypt,EGY,20-Mar-20,6,210
,Egypt,EGY,21-Mar-20,7,256
,Egypt,EGY,22-Mar-20,8,285
,Egypt,EGY,23-Mar-20,10,294
,Egypt,EGY,24-Mar-20,14,327
,Egypt,EGY,25-Mar-20,19,366
,Egypt,EGY,26-Mar-20,21,442
,Egypt,EGY,27-Mar-20,21,456
,Egypt,EGY,28-Mar-20,24,495
,Egypt,EGY,29-Mar-20,30,536
,Egypt,EGY,30-Mar-20,36,576
,Egypt,EGY,31-Mar-20,40,609
,Egypt,EGY,1-Apr-20,41,656
,Egypt,EGY,2-Apr-20,46,710
,Egypt,EGY,3-Apr-20,52,779
,Egypt,EGY,4-Apr-20,52,779
,Egypt,EGY,5-Apr-20,66,985
,Egypt,EGY,6-Apr-20,71,1070
,Egypt,EGY,7-Apr-20,78,1073
,Egypt,EGY,8-Apr-20,85,1322
,Egypt,EGY,9-Apr-20,103,1560
,Egypt,EGY,10-Apr-20,118,1699
,Egypt,EGY,11-Apr-20,135,1794
,Egypt,EGY,12-Apr-20,146,1939
,Egypt,EGY,13-Apr-20,159,2065
,Egypt,EGY,14-Apr-20,164,2190
,Egypt,EGY,15-Apr-20,178,2350
,Egypt,EGY,16-Apr-20,183,2505
,Egypt,EGY,17-Apr-20,196,2673
,Egypt,EGY,18-Apr-20,205,2844
,Egypt,EGY,19-Apr-20,224,3032
,Egypt,EGY,20-Apr-20,239,3144
,Egypt,EGY,21-Apr-20,250,3333
,Egypt,EGY,22-Apr-20,264,3490
,Egypt,EGY,23-Apr-20,264,3490
,Egypt,EGY,24-Apr-20,276,3659
,Egypt,EGY,25-Apr-20,294,4092
,Egypt,EGY,26-Apr-20,307,4319
,Egypt,EGY,27-Apr-20,307,4319
,Egypt,EGY,28-Apr-20,337,4782
,Egypt,EGY,29-Apr-20,359,5042
,Egypt,EGY,30-Apr-20,380,5268
,El Salvador,SLV,19-Mar-20,,1
,El Salvador,SLV,20-Mar-20,,1
,El Salvador,SLV,21-Mar-20,,3
,El Salvador,SLV,22-Mar-20,,3
,El Salvador,SLV,23-Mar-20,,3
,El Salvador,SLV,24-Mar-20,,5
,El Salvador,SLV,25-Mar-20,,9
,El Salvador,SLV,26-Mar-20,,13
,El Salvador,SLV,27-Mar-20,,13
,El Salvador,SLV,28-Mar-20,,13
,El Salvador,SLV,29-Mar-20,,19
,El Salvador,SLV,30-Mar-20,,30
,El Salvador,SLV,31-Mar-20,,32
,El Salvador,SLV,1-Apr-20,1,32
,El Salvador,SLV,2-Apr-20,2,41
,El Salvador,SLV,3-Apr-20,2,46
,El Salvador,SLV,4-Apr-20,3,56
,El Salvador,SLV,5-Apr-20,3,62
,El Salvador,SLV,6-Apr-20,3,69
,El Salvador,SLV,7-Apr-20,4,78
,El Salvador,SLV,8-Apr-20,4,78
,El Salvador,SLV,9-Apr-20,5,103
,El Salvador,SLV,10-Apr-20,6,117
,El Salvador,SLV,11-Apr-20,6,118
,El Salvador,SLV,12-Apr-20,6,118
,El Salvador,SLV,13-Apr-20,6,125
,El Salvador,SLV,14-Apr-20,6,149
,El Salvador,SLV,15-Apr-20,6,159
,El Salvador,SLV,16-Apr-20,6,159
,El Salvador,SLV,17-Apr-20,6,164
,El Salvador,SLV,18-Apr-20,7,177
,El Salvador,SLV,19-Apr-20,7,190
,El Salvador,SLV,20-Apr-20,7,201
,El Salvador,SLV,21-Apr-20,7,218
,El Salvador,SLV,22-Apr-20,7,225
,El Salvador,SLV,23-Apr-20,8,237
,El Salvador,SLV,24-Apr-20,8,250
,El Salvador,SLV,25-Apr-20,8,261
,El Salvador,SLV,26-Apr-20,8,298
,El Salvador,SLV,27-Apr-20,8,298
,El Salvador,SLV,28-Apr-20,8,323
,El Salvador,SLV,29-Apr-20,9,345
,El Salvador,SLV,30-Apr-20,9,377
,Equatorial Guinea,GNQ,15-Mar-20,,1
,Equatorial Guinea,GNQ,16-Mar-20,,1
,Equatorial Guinea,GNQ,17-Mar-20,,1
,Equatorial Guinea,GNQ,18-Mar-20,,1
,Equatorial Guinea,GNQ,19-Mar-20,,3
,Equatorial Guinea,GNQ,20-Mar-20,,4
,Equatorial Guinea,GNQ,21-Mar-20,,4
,Equatorial Guinea,GNQ,22-Mar-20,,6
,Equatorial Guinea,GNQ,23-Mar-20,,6
,Equatorial Guinea,GNQ,24-Mar-20,,9
,Equatorial Guinea,GNQ,25-Mar-20,,9
,Equatorial Guinea,GNQ,26-Mar-20,,11
,Equatorial Guinea,GNQ,27-Mar-20,,12
,Equatorial Guinea,GNQ,28-Mar-20,,13
,Equatorial Guinea,GNQ,29-Mar-20,,13
,Equatorial Guinea,GNQ,30-Mar-20,,14
,Equatorial Guinea,GNQ,31-Mar-20,,14
,Equatorial Guinea,GNQ,1-Apr-20,,15
,Equatorial Guinea,GNQ,2-Apr-20,,15
,Equatorial Guinea,GNQ,3-Apr-20,,15
,Equatorial Guinea,GNQ,4-Apr-20,,16
,Equatorial Guinea,GNQ,5-Apr-20,,16
,Equatorial Guinea,GNQ,6-Apr-20,,16
,Equatorial Guinea,GNQ,7-Apr-20,,16
,Equatorial Guinea,GNQ,8-Apr-20,,16
,Equatorial Guinea,GNQ,9-Apr-20,,18
,Equatorial Guinea,GNQ,10-Apr-20,,18
,Equatorial Guinea,GNQ,11-Apr-20,,18
,Equatorial Guinea,GNQ,12-Apr-20,,18
,Equatorial Guinea,GNQ,13-Apr-20,,21
,Equatorial Guinea,GNQ,14-Apr-20,,21
,Equatorial Guinea,GNQ,15-Apr-20,,41
,Equatorial Guinea,GNQ,16-Apr-20,,51
,Equatorial Guinea,GNQ,17-Apr-20,,51
,Equatorial Guinea,GNQ,18-Apr-20,,79
,Equatorial Guinea,GNQ,19-Apr-20,,79
,Equatorial Guinea,GNQ,20-Apr-20,,79
,Equatorial Guinea,GNQ,21-Apr-20,,79
,Equatorial Guinea,GNQ,22-Apr-20,,79
,Equatorial Guinea,GNQ,23-Apr-20,,83
,Equatorial Guinea,GNQ,24-Apr-20,1,84
,Equatorial Guinea,GNQ,25-Apr-20,1,212
,Equatorial Guinea,GNQ,26-Apr-20,1,214
,Equatorial Guinea,GNQ,27-Apr-20,1,258
,Equatorial Guinea,GNQ,28-Apr-20,1,258
,Equatorial Guinea,GNQ,29-Apr-20,1,315
,Equatorial Guinea,GNQ,30-Apr-20,1,315
,Eritrea,ERI,22-Mar-20,,1
,Eritrea,ERI,23-Mar-20,,1
,Eritrea,ERI,24-Mar-20,,1
,Eritrea,ERI,25-Mar-20,,1
,Eritrea,ERI,26-Mar-20,,4
,Eritrea,ERI,27-Mar-20,,6
,Eritrea,ERI,28-Mar-20,,6
,Eritrea,ERI,29-Mar-20,,6
,Eritrea,ERI,30-Mar-20,,12
,Eritrea,ERI,31-Mar-20,,12
,Eritrea,ERI,1-Apr-20,,15
,Eritrea,ERI,2-Apr-20,,18
,Eritrea,ERI,3-Apr-20,,22
,Eritrea,ERI,4-Apr-20,,22
,Eritrea,ERI,5-Apr-20,,29
,Eritrea,ERI,6-Apr-20,,29
,Eritrea,ERI,7-Apr-20,,31
,Eritrea,ERI,8-Apr-20,,31
,Eritrea,ERI,9-Apr-20,,33
,Eritrea,ERI,10-Apr-20,,33
,Eritrea,ERI,11-Apr-20,,34
,Eritrea,ERI,12-Apr-20,,34
,Eritrea,ERI,13-Apr-20,,34
,Eritrea,ERI,14-Apr-20,,34
,Eritrea,ERI,15-Apr-20,,35
,Eritrea,ERI,16-Apr-20,,35
,Eritrea,ERI,17-Apr-20,,35
,Eritrea,ERI,18-Apr-20,,35
,Eritrea,ERI,19-Apr-20,,35
,Eritrea,ERI,20-Apr-20,,39
,Eritrea,ERI,21-Apr-20,,39
,Eritrea,ERI,22-Apr-20,,39
,Eritrea,ERI,23-Apr-20,,39
,Eritrea,ERI,24-Apr-20,,39
,Eritrea,ERI,25-Apr-20,,39
,Eritrea,ERI,26-Apr-20,,39
,Eritrea,ERI,27-Apr-20,,39
,Eritrea,ERI,28-Apr-20,,39
,Eritrea,ERI,29-Apr-20,,39
,Eritrea,ERI,30-Apr-20,,39
,Estonia,EST,28-Feb-20,,1
,Estonia,EST,29-Feb-20,,1
